Life expectancy,Alcohol,Hepatitis B,Measles,BMI,Polio,Diphtheria,HIV/AIDS,GDP,Schooling,thinness  1-19 years
74.5,3.03,99.0,60,2.5,99.0,99.0,0.1,322.992615,13.6,15.3
74.5,2.31,99.0,79,19.8,99.0,99.0,0.1,2819.511161,13.5,15.3
71.8,2.05,97.0,21,19.2,97.0,97.0,0.1,216.681584,13.4,15.3
72.3,2.1,98.0,33,18.5,98.0,98.0,0.1,254.489192,13.3,15.4
73.7,2.29,98.0,44,17.9,98.0,98.0,0.1,1644.816372,13.2,15.4
73.8,1.96,98.0,0,17.2,98.0,98.0,0.1,1448.7611,13.1,15.4
74.2,1.97,99.0,3,16.6,99.0,99.0,0.1,1259.87591,12.9,15.4
69.1,1.56,62.0,35,16.1,97.0,97.0,0.1,174.6692,12.8,15.4
73.9,1.69,32.0,65,15.6,98.0,99.0,0.1,989.4547732,12.7,15.4
71.4,6.32,85.0,0,57.7,85.0,85.0,0.4,9564.46383,12.7,3.5
71.2,6.02,86.0,0,57.0,86.0,86.0,0.4,9484.56898,12.7,3.5
71.3,5.73,84.0,0,56.3,84.0,84.0,0.9,9272.413453,12.7,3.5
76.0,5.64,86.0,0,55.5,86.0,86.0,0.1,8318.97692,12.5,3.5
73.0,5.26,86.0,0,54.8,96.0,96.0,0.5,833.31332,12.3,3.5
70.0,5.13,87.0,0,54.1,85.0,87.0,0.6,7443.85178,12.1,3.5
69.8,4.94,84.0,0,53.3,85.0,85.0,1.2,6858.163158,11.9,3.5
69.5,4.72,84.0,0,52.6,84.0,84.0,0.8,5761.39536,11.7,3.5
69.3,4.52,84.0,0,51.8,84.0,84.0,0.6,527.92,11.5,3.5
68.9,4.47,83.0,0,51.1,84.0,83.0,0.6,3595.8855,11.3,3.5
58.4,0.01,98.0,0,31.8,98.0,98.0,7.3,3464.35169,11.4,4.3
57.6,0.01,98.0,0,31.2,98.0,98.0,9.8,3598.75972,11.4,4.5
56.5,0.01,95.0,0,3.7,92.0,95.0,12.2,3851.51547,11.3,4.8
55.0,5.2,91.0,0,3.2,85.0,91.0,15.7,3934.27325,11.2,5.1
53.6,4.93,89.0,313,29.7,89.0,89.0,21.6,369.239336,11.0,5.4
52.6,4.9,88.0,26,29.3,89.0,88.0,33.7,332.517125,10.8,5.8
51.4,4.87,9.0,1,28.9,89.0,88.0,40.2,2842.438422,10.6,6.1
50.0,5.55,92.0,0,28.5,88.0,87.0,40.7,347.48798,10.5,6.5
47.8,5.53,93.0,0,28.2,88.0,87.0,43.7,2937.36723,9.9,6.9
46.0,5.08,95.0,0,27.8,88.0,86.0,49.1,2873.862141,9.7,7.3
45.6,5.78,93.0,0,27.4,88.0,86.0,50.3,2529.633557,9.4,7.7
45.9,5.65,9.0,350,27.1,87.0,85.0,50.6,22.99449,9.1,8.2
46.4,5.52,88.0,37,26.7,87.0,85.0,49.9,1324.996228,9.2,8.6
47.1,6.72,86.0,49,26.3,87.0,84.0,48.8,1437.634951,9.3,9.0
48.4,7.19,83.0,10,25.9,87.0,84.0,46.4,1637.4567,9.4,9.4
82.3,7.3,67.0,26,59.0,98.0,98.0,0.1,5918.19898,15.8,1.5
81.9,7.3,67.0,51,58.5,98.0,98.0,0.1,6283.24522,15.8,1.4
81.7,7.4,53.0,30,58.1,98.0,98.0,0.1,57134.777,15.8,1.4
81.7,7.4,42.0,26,57.7,98.0,98.0,0.1,59593.28711,16.0,1.4
73.8,0.83,83.0,403,49.4,83.0,8.0,0.1,258.3529,11.5,6.4
73.7,0.97,83.0,517,48.5,83.0,8.0,0.1,1762.24617,11.4,6.4
73.5,0.92,83.0,375,47.6,83.0,8.0,0.1,1577.457182,11.0,6.5
73.2,0.93,82.0,189,46.8,84.0,81.0,0.1,148.852738,10.6,6.5
73.0,1.29,81.0,801,46.0,85.0,83.0,0.1,1253.39143,10.3,6.6
72.8,1.25,8.0,538,45.3,86.0,84.0,0.1,1263.13455,10.2,6.6
72.7,1.29,8.0,290,44.6,83.0,82.0,0.1,1258.421953,10.1,6.7
72.6,1.41,79.0,146,43.9,86.0,84.0,0.1,1177.629268,10.0,6.8
69.6,0.01,97.0,0,39.9,94.0,97.0,0.2,114.45919,11.3,3.6
69.3,0.01,96.0,1,39.0,97.0,96.0,0.2,14.214412,11.2,3.6
68.8,0.01,94.0,16,38.2,96.0,94.0,0.2,954.725253,11.1,3.6
68.1,0.32,96.0,1,37.4,97.0,96.0,0.2,834.5412953,11.1,3.7
67.3,0.32,93.0,0,36.6,95.0,93.0,0.2,738.3475227,11.1,3.7
66.7,0.3,93.0,0,35.9,93.0,93.0,0.2,666.3458569,11.1,3.7
66.4,0.32,86.0,0,35.3,87.0,86.0,0.3,76.914128,10.8,3.8
66.1,0.35,84.0,2,34.7,85.0,86.0,0.3,52.35956,10.9,3.8
65.9,0.38,88.0,3,34.1,76.0,83.0,0.3,44.2872665,10.7,3.8
65.5,0.37,81.0,0,33.5,79.0,84.0,0.3,337.359236,10.6,3.8
65.9,0.38,81.0,4,33.0,82.0,86.0,0.3,39.281834,10.5,3.9
65.2,0.36,58.0,2144,32.5,82.0,85.0,0.3,236.314438,10.1,4.0
64.3,0.6,39.0,927,32.1,84.0,85.0,0.3,189.3878519,9.8,4.0
74.6,6.41,99.0,0,32.4,99.0,99.0,0.1,5941.8471,13.6,7.8
74.5,6.5,99.0,2641,31.3,99.0,99.0,0.1,6171.262444,13.6,7.9
74.3,6.56,98.0,5197,3.1,99.0,99.0,0.1,5859.915622,13.7,8.0
74.1,6.07,98.0,3156,29.0,99.0,99.0,0.2,5491.159981,13.3,8.1
73.9,5.95,98.0,2583,27.9,99.0,99.0,0.2,575.32176,13.1,8.2
73.7,5.88,98.0,6071,26.8,99.0,99.0,0.3,4212.5492,13.0,8.3
73.5,5.92,98.0,7790,25.7,99.0,99.0,0.3,4378.68746,12.9,8.5
73.3,6.2,96.0,3893,24.6,98.0,98.0,0.4,3972.26475,12.3,8.6
73.0,6.18,96.0,3588,23.6,98.0,98.0,0.5,3368.952576,12.4,8.7
72.5,6.26,96.0,3526,22.6,98.0,98.0,0.5,2893.651356,12.0,8.9
71.6,6.17,96.0,4165,21.7,98.0,98.0,0.5,2659.83918,11.9,9.0
71.7,6.14,96.0,4519,2.9,98.0,98.0,0.6,2358.93629,11.8,9.1
71.4,5.93,95.0,10315,2.2,97.0,96.0,0.7,296.54617,11.5,9.2
71.2,5.92,95.0,7319,19.4,97.0,96.0,0.8,1893.145377,11.2,9.3
71.1,5.88,95.0,4074,18.7,97.0,97.0,0.8,27.564826,10.9,9.4
68.0,0.01,77.0,47,17.0,76.0,77.0,0.1,1153.51578,12.5,1.9
67.7,0.01,82.0,4,16.6,82.0,82.0,0.1,117.765674,12.5,11.1
67.4,0.01,83.0,16,16.2,83.0,83.0,0.1,1117.77724,12.5,11.2
67.2,0.5,67.0,763,15.8,66.0,67.0,0.1,114.56179,12.5,11.3
66.9,0.1,72.0,50,15.5,72.0,72.0,0.1,849.8626972,12.4,11.5
66.6,0.09,72.0,10,15.1,78.0,72.0,0.1,757.3114436,12.1,11.6
66.2,0.06,79.0,0,14.7,79.0,79.0,0.1,643.71911,11.7,11.7
59.7,0.01,87.0,577,23.7,85.0,87.0,1.0,62.1318489,12.0,6.6
59.4,0.01,84.0,564,23.1,84.0,84.0,1.5,579.43485,12.0,6.8
58.9,0.01,84.0,238,22.6,84.0,84.0,1.7,563.6894247,12.0,7.0
58.3,1.44,85.0,187,22.0,85.0,85.0,2.6,562.3393592,11.5,7.1
57.4,1.21,83.0,120,21.4,83.0,83.0,3.8,487.9238913,11.0,7.3
56.7,1.24,78.0,425,2.9,78.0,78.0,4.3,499.6468713,10.6,7.5
56.2,1.33,24.0,187,2.4,8.0,81.0,4.8,513.391914,10.1,7.7
73.3,0.01,8.0,0,74.8,82.0,8.0,0.1,4192.349758,14.3,0.1
73.2,0.01,82.0,0,74.3,84.0,82.0,0.1,4266.557174,14.3,0.1
73.0,0.01,77.0,0,73.8,79.0,77.0,0.1,451.542462,14.4,0.1
72.9,0.96,82.0,0,73.3,84.0,82.0,0.1,445.18866,14.4,0.1
72.8,1.24,82.0,0,72.7,84.0,82.0,0.1,3547.59975,14.4,0.1
72.5,1.08,84.0,0,72.1,86.0,84.0,0.1,37.846563,14.5,0.1
72.6,1.1,84.0,0,71.5,88.0,86.0,0.1,3392.64743,14.5,0.1
72.5,2.05,87.0,0,7.8,88.0,87.0,0.1,2932.315883,14.5,0.1
72.4,1.79,89.0,0,7.1,89.0,88.0,0.1,2892.522663,14.6,0.1
72.3,1.57,89.0,0,69.4,9.0,89.0,0.1,2594.74999,14.6,0.1
72.2,1.8,9.0,0,68.6,91.0,9.0,0.1,2284.37858,14.6,0.1
72.0,1.79,85.0,0,67.8,91.0,9.0,0.1,229.714718,13.7,0.1
71.9,1.51,88.0,0,67.0,85.0,84.0,0.1,1842.44421,13.5,0.1
71.8,1.35,91.0,4,66.2,91.0,89.0,0.1,1837.977391,13.2,0.1
71.6,1.24,93.0,0,65.5,91.0,91.0,0.1,263.27236,13.7,0.1
71.1,6.94,92.0,0,46.0,94.0,92.0,0.3,19325.24283,12.7,5.8
71.0,6.71,92.0,0,45.0,94.0,92.0,0.3,1967.83283,12.7,5.8
78.0,6.7,92.0,0,44.0,91.0,92.0,0.4,19152.531,12.6,5.9
76.0,6.5,9.0,0,43.0,91.0,9.0,0.4,1953.9767,12.6,5.9
74.0,6.5,9.0,0,42.0,91.0,9.0,0.4,16683.94578,12.5,5.9
71.0,6.37,9.0,0,41.1,9.0,9.0,0.2,1458.8796,12.5,6.0
69.9,6.41,9.0,0,4.2,91.0,9.0,0.3,21188.11857,12.4,6.1
69.7,6.37,89.0,0,39.3,9.0,88.0,0.7,1653.1844,12.4,6.1
69.6,6.35,89.0,0,38.4,89.0,92.0,0.6,1495.96337,12.3,6.2
69.5,6.12,95.0,0,37.6,95.0,95.0,0.5,12323.1275,12.3,6.3
69.4,5.82,94.0,0,36.8,94.0,94.0,1.0,129.51914,12.2,6.3
69.3,5.53,76.0,0,36.0,91.0,91.0,0.5,884.518666,12.0,6.4
69.2,5.12,5.0,0,35.2,96.0,96.0,2.0,749.626612,11.9,6.5
75.1,1.39,98.0,15,6.2,98.0,98.0,0.1,4271.68172,14.7,6.5
74.9,1.29,98.0,16,59.3,98.0,98.0,0.1,4199.47253,14.7,6.4
74.9,1.3,97.0,48,58.3,97.0,97.0,0.1,4137.55421,14.6,6.4
74.8,1.29,98.0,11,57.4,98.0,98.0,0.1,4256.91279,14.5,6.4
74.8,1.28,98.0,1,56.5,98.0,98.0,0.1,414.15177,14.4,6.3
74.7,1.4,99.0,1,55.6,99.0,99.0,0.1,4129.977335,14.4,6.3
74.7,1.37,99.0,2,54.7,99.0,99.0,0.1,431.9326,14.3,6.3
74.6,1.24,98.0,4,53.9,98.0,98.0,0.1,3778.184171,14.3,6.3
74.4,1.46,99.0,3,53.1,99.0,99.0,0.1,3371.71231,14.2,6.3
74.2,1.37,97.0,15,52.2,98.0,98.0,0.1,3194.562243,13.9,6.4
74.0,1.36,96.0,1,51.4,97.0,97.0,0.1,3112.83529,13.6,6.4
73.7,1.34,92.0,22,5.6,95.0,95.0,0.1,2761.969249,13.5,6.4
73.5,1.17,93.0,98,49.7,96.0,96.0,0.1,2346.5937,13.3,6.5
73.2,1.19,94.0,231,48.9,98.0,98.0,0.1,2254.933126,13.1,6.5
72.9,1.21,94.0,47,48.1,97.0,97.0,0.1,2213.91488,12.8,6.6
75.5,1.45,96.0,565,65.3,96.0,96.0,0.1,12127.22522,14.5,4.9
75.2,1.41,97.0,7405,64.5,98.0,98.0,0.1,12542.93565,14.4,4.9
74.8,1.54,97.0,349,63.7,97.0,97.0,0.1,1172.3843,14.3,4.9
74.5,1.53,96.0,111,62.8,97.0,97.0,0.1,11341.13395,13.8,4.9
74.2,1.49,96.0,7,61.9,97.0,97.0,0.1,1672.5693,13.0,4.9
73.9,1.4,94.0,4,61.1,96.0,96.0,0.1,936.499911,12.5,4.9
73.5,1.39,92.0,0,6.2,96.0,96.0,0.1,185.68975,12.5,5.0
73.2,1.26,96.0,3,59.3,96.0,96.0,0.1,979.49246,12.3,5.0
72.8,1.29,82.0,34,58.5,9.0,9.0,0.1,834.869161,11.9,5.0
72.4,1.29,85.0,6200,57.6,9.0,9.0,0.1,7384.354661,11.9,5.0
72.0,1.35,77.0,8927,56.8,85.0,85.0,0.1,64.72953,12.0,5.1
71.6,1.42,68.0,5844,55.9,69.0,68.0,0.1,4718.51291,11.9,5.1
71.2,1.47,72.0,7823,55.1,78.0,78.0,0.1,366.57,11.5,5.2
78.0,1.49,77.0,30509,54.3,88.0,88.0,0.1,3119.63716,11.1,5.2
74.0,1.54,71.0,16244,53.5,85.0,85.0,0.1,4316.553895,10.7,5.3
66.0,2.9,97.0,0,47.7,98.0,98.0,0.1,7962.365824,10.8,3.3
65.4,2.93,98.0,0,46.7,98.0,98.0,0.1,734.42525,10.7,3.2
65.6,2.75,98.0,0,45.9,98.0,97.0,0.1,6675.262954,10.7,3.2
65.6,2.55,97.0,0,45.0,97.0,97.0,0.1,5649.978486,10.6,3.2
65.8,2.48,96.0,0,44.2,96.0,96.0,0.1,4439.23,10.6,3.2
65.6,2.35,97.0,0,43.4,97.0,96.0,0.1,436.459223,10.5,3.2
64.5,2.4,96.0,0,42.7,96.0,96.0,0.1,394.467675,10.5,3.2
64.1,2.58,98.0,59,42.0,98.0,98.0,0.1,26.371428,10.4,3.3
63.7,2.71,98.0,48,41.3,98.0,98.0,0.1,2136.66815,10.4,3.3
63.3,2.85,99.0,0,4.7,99.0,99.0,0.1,174.51475,10.3,3.4
63.5,2.86,96.0,1,4.0,98.0,97.0,0.1,1453.917166,10.3,3.4
63.4,2.88,97.0,1,39.4,66.0,83.0,0.1,1283.885977,10.3,3.5
63.3,2.33,96.0,11,38.7,99.0,98.0,0.1,967.917468,10.2,3.5
61.5,0.01,78.0,314,18.1,82.0,78.0,3.2,719.172669,10.0,5.7
67.0,0.01,78.0,7878,17.6,82.0,78.0,4.0,662.492293,10.0,5.7
60.0,0.01,78.0,2027,17.2,82.0,78.0,4.6,647.74741,10.0,5.8
59.3,10.22,82.0,3312,16.7,82.0,82.0,6.8,584.3962137,10.7,5.9
58.4,10.03,8.0,1313,16.3,79.0,8.0,8.0,594.9972557,10.9,6.0
57.5,9.63,79.0,1601,15.9,78.0,79.0,8.1,647.17732,10.8,6.1
56.3,9.79,71.0,1319,15.6,69.0,71.0,8.2,449.6928183,10.6,6.2
55.5,9.65,73.0,3776,15.2,7.0,73.0,8.4,41.858631,10.3,6.3
54.9,9.81,64.0,5736,14.8,62.0,64.0,8.6,336.4593923,10.6,6.4
53.2,10.09,64.0,22,14.5,59.0,64.0,8.7,315.788227,10.9,6.5
51.3,9.89,62.0,141,14.2,58.0,62.0,8.9,288.236949,11.6,6.6
51.0,10.16,44.0,29429,13.9,57.0,59.0,9.4,237.9995917,11.5,6.7
48.8,10.42,29.0,49871,13.6,57.0,57.0,10.0,24.2423229,11.0,6.8
78.0,8.06,22.0,0,6.7,45.0,23.0,0.2,314.658296,15.2,2.3
71.0,8.44,46.0,0,6.1,72.0,76.0,0.2,429.71554,15.2,2.3
77.0,8.44,46.0,12746,59.6,72.0,76.0,0.2,3855.42128,15.1,2.4
75.0,8.48,21.0,1333,59.0,54.0,5.0,0.2,3569.75727,14.9,2.4
69.8,8.39,48.0,39,58.5,57.0,52.0,0.2,2965.142365,14.9,2.4
69.2,8.71,66.0,0,58.0,74.0,71.0,0.3,2545.48341,14.9,2.5
67.7,9.46,84.0,48,57.6,91.0,9.0,0.4,3891.37823,14.9,2.5
67.5,8.86,92.0,1005,57.2,98.0,98.0,0.7,368.68998,14.8,2.5
67.7,7.99,96.0,42724,56.8,99.0,98.0,0.8,233.18831,14.7,2.6
67.0,7.31,97.0,2392,56.4,95.0,96.0,0.9,1828.717626,14.5,2.7
67.4,6.79,98.0,146,56.1,99.0,99.0,1.0,1367.352433,14.6,2.7
67.6,5.92,77.0,411,55.7,99.0,97.0,0.9,148.522488,14.3,2.8
67.6,4.89,48.0,7587,55.4,99.0,99.0,0.9,879.475486,13.9,2.9
67.7,4.31,7.0,16970,55.1,99.0,99.0,0.8,78.738243,13.2,2.9
67.5,4.49,4.0,817,54.8,99.0,99.0,0.7,635.789635,13.3,3.0
76.9,1.91,99.0,344,62.4,99.0,99.0,0.1,44449.7435,13.3,5.2
76.7,1.82,98.0,0,6.5,98.0,98.0,0.1,4335.64268,13.3,5.2
76.5,1.75,96.0,132,58.6,96.0,96.0,0.1,42112.23565,13.3,5.1
76.3,1.73,95.0,0,57.1,95.0,95.0,0.1,4462.3129,13.3,5.1
76.2,1.69,94.0,87,55.8,94.0,94.0,0.1,3549.14832,13.3,5.1
76.0,1.73,93.0,0,55.1,94.0,93.0,0.1,3372.57517,13.2,5.1
75.8,1.86,92.0,55,54.8,94.0,92.0,0.1,45758.9554,13.1,5.1
75.6,1.69,92.0,0,55.1,94.0,92.0,0.1,42672.61323,12.9,5.1
75.4,1.74,92.0,0,55.8,94.0,92.0,0.1,42372.22166,12.8,5.1
75.3,1.79,92.0,29,56.6,94.0,94.0,0.1,39439.8197,12.6,5.1
75.1,1.77,92.0,22,57.0,94.0,94.0,0.1,36161.1761,12.4,5.2
74.9,1.74,92.0,42,56.8,94.0,94.0,0.1,3323.52318,12.3,5.2
74.7,1.72,92.0,53,56.0,94.0,94.0,0.1,31311.35936,12.1,5.3
74.5,1.67,92.0,30,55.0,94.0,94.0,0.1,3161.52935,12.0,5.3
74.2,1.64,92.0,69,54.1,94.0,94.0,0.1,3371.26869,11.8,5.4
76.8,6.03,95.0,0,63.4,95.0,95.0,0.1,16737.89827,15.5,1.5
76.8,5.82,94.0,0,62.9,94.0,94.0,0.1,16881.2568,15.5,1.5
76.5,5.77,95.0,0,62.3,95.0,95.0,0.1,1592.6819,15.5,1.5
77.0,5.97,95.0,0,61.8,95.0,95.0,0.1,14166.4998,15.5,1.5
76.3,6.21,95.0,0,61.2,95.0,95.0,0.1,11938.212,15.6,1.5
76.6,6.67,95.0,0,6.7,95.0,95.0,0.1,9415.17386,15.5,1.5
76.4,6.76,94.0,0,6.1,94.0,94.0,0.1,962.312164,15.7,1.6
75.4,6.67,94.0,0,59.5,94.0,94.0,0.1,79.69746,15.3,1.6
76.2,6.58,95.0,0,58.9,95.0,95.0,0.1,5877.87678,15.2,1.6
75.7,6.35,96.0,0,58.3,96.0,96.0,0.1,522.951116,15.5,1.6
75.4,5.66,94.0,0,57.7,95.0,94.0,0.1,4117.38853,15.5,1.7
75.4,5.11,91.0,0,57.0,91.0,91.0,0.1,3622.52284,15.0,1.7
75.4,5.86,95.0,0,56.3,93.0,95.0,0.1,488.768855,14.7,1.7
75.2,6.48,94.0,0,55.7,94.0,94.0,0.1,6281.37747,14.2,1.8
75.1,6.65,92.0,0,55.0,92.0,9.0,0.1,6871.897677,14.0,1.8
69.2,0.01,99.0,8,43.9,99.0,99.0,0.1,25.448414,12.1,3.0
69.1,0.01,99.0,0,43.0,99.0,99.0,0.1,197.551233,12.0,3.0
68.8,0.01,99.0,0,42.2,99.0,99.0,0.1,174.468298,12.0,3.0
68.5,2.83,99.0,476,41.4,99.0,99.0,0.1,1564.966945,12.0,3.0
68.3,2.73,99.0,117,4.7,99.0,99.0,0.2,1377.8214,11.9,3.0
68.0,2.56,98.0,0,4.0,99.0,98.0,0.2,1213.265328,11.8,3.1
67.9,2.36,91.0,2,39.3,98.0,98.0,0.3,182.28625,11.9,3.1
67.8,2.15,99.0,863,38.7,98.0,96.0,0.3,83.476942,11.8,3.1
67.6,1.96,98.0,823,38.1,94.0,96.0,0.4,654.2838373,11.8,3.2
67.3,1.78,99.0,737,37.5,99.0,99.0,0.3,546.776852,11.7,3.2
67.8,1.59,99.0,75,37.0,99.0,99.0,0.3,465.1198869,11.6,3.2
67.2,1.54,99.0,85,36.4,99.0,98.0,0.3,396.129969,11.3,3.3
67.1,1.47,62.0,25,35.9,99.0,99.0,0.2,383.3494997,11.0,3.3
71.7,0.01,64.0,10,52.5,65.0,64.0,0.1,3148.36513,10.8,1.5
71.6,0.01,64.0,0,51.7,65.0,64.0,0.1,3167.34356,10.8,1.5
71.4,0.01,64.0,0,5.8,65.0,64.0,0.1,3158.58688,10.8,1.5
71.2,0.85,63.0,0,49.9,65.0,65.0,0.1,3275.91684,10.8,1.5
71.0,0.91,62.0,0,49.1,66.0,65.0,0.1,2965.82434,10.8,1.5
78.0,0.83,62.0,0,48.2,66.0,66.0,0.1,2643.441423,10.7,1.5
75.0,1.18,61.0,0,47.4,66.0,67.0,0.1,2697.961375,10.7,1.5
73.0,1.01,6.0,0,46.6,67.0,67.0,0.1,2393.367265,10.7,1.6
71.0,1.0,59.0,0,45.7,67.0,68.0,0.1,247.97823,10.6,1.6
69.9,0.88,61.0,3,44.9,67.0,68.0,0.1,1886.433359,10.6,1.6
69.6,0.85,63.0,0,44.1,67.0,69.0,0.1,1787.94723,10.7,1.6
69.4,1.2,64.0,165,43.3,67.0,69.0,0.1,158.52724,10.4,1.6
69.3,1.24,66.0,101,42.6,67.0,7.0,0.1,1353.934819,10.2,1.7
69.1,0.91,68.0,7,41.9,67.0,7.0,0.1,1362.61731,10.1,1.7
69.0,1.21,7.0,9,41.1,67.0,71.0,0.1,1469.849149,9.6,1.7
61.1,0.01,86.0,9,22.8,78.0,86.0,4.3,1738.8822,12.5,6.3
63.0,2.41,79.0,35,22.3,74.0,79.0,4.8,185.793359,12.5,6.4
59.2,2.59,78.0,896,21.7,7.0,78.0,5.6,1734.93612,12.3,6.5
58.2,2.57,81.0,13234,21.2,83.0,81.0,6.3,1644.619672,12.0,6.6
58.0,2.47,83.0,15754,2.7,8.0,83.0,6.8,1463.213573,11.8,6.7
57.4,2.3,94.0,26,2.2,93.0,94.0,9.1,1139.11233,11.6,6.7
55.7,2.12,87.0,140,19.7,9.0,87.0,11.9,1369.68249,11.4,6.8
52.6,2.08,8.0,535,19.2,77.0,8.0,13.6,114.587985,11.1,6.9
58.0,2.25,81.0,459,18.8,83.0,81.0,15.9,13.154199,10.9,7.0
49.3,2.33,82.0,45,18.4,84.0,82.0,17.0,691.3178164,10.7,7.1
59.2,6.5,91.0,0,31.3,92.0,91.0,6.3,127.47462,10.3,5.9
58.0,6.39,95.0,0,3.8,95.0,95.0,6.8,111.227396,10.4,6.2
56.6,6.09,97.0,0,3.3,95.0,95.0,8.8,955.648466,9.8,6.5
54.9,6.0,94.0,0,29.9,93.0,93.0,13.3,839.927936,10.1,6.8
52.4,5.21,9.0,9696,29.4,89.0,89.0,15.7,713.63562,10.0,7.1
50.0,4.64,73.0,853,29.0,69.0,73.0,18.1,65.824121,9.9,7.5
48.2,3.56,75.0,0,28.6,75.0,75.0,20.5,325.678573,9.7,7.8
46.6,3.88,72.0,242,28.2,73.0,73.0,23.7,396.9982166,9.6,8.2
45.4,4.57,68.0,212,27.9,71.0,7.0,26.8,414.796232,9.5,8.6
44.6,4.14,65.0,420,27.5,69.0,68.0,30.3,444.76575,9.3,9.0
44.3,4.36,68.0,31,27.1,67.0,65.0,33.6,454.366654,9.2,9.4
44.5,4.06,7.0,998,26.7,7.0,68.0,36.7,453.3511552,9.5,9.8
44.8,4.43,73.0,304,26.3,73.0,71.0,39.8,57.34834,10.0,1.2
45.3,1.72,76.0,529,25.9,76.0,75.0,42.1,548.587312,9.8,1.6
46.0,1.68,79.0,1483,25.5,78.0,78.0,43.5,547.3588785,9.8,11.0
